"date","health_board","percent_beds_in_use_covid"
2020-10-29,"Wales",0.128298648358721
2020-10-30,"Betsi Cadwaladr University Health Board",0.0709545686574783
2020-10-30,"Hywel Dda University Health Board",0.0647410358565737
2020-10-30,"Abertawe Bro Morgannwg University Health Board",0.122859270290395
2020-10-30,"Cardiff and Vale University Health Board",0.0706388206388206
2020-10-30,"Cwm Taf University Health Board",0.258745874587459
2020-10-30,"Aneurin Bevan University Health Board",0.206071220081728
2020-10-30,"Powys Teaching Health Board",0
2020-10-30,"Velindre University NHS Trust",0
2020-10-30,"Wales",0.131556411903233
2020-10-31,"Betsi Cadwaladr University Health Board",0.0556690500510725
2020-10-31,"Hywel Dda University Health Board",0.0641925777331996
2020-10-31,"Abertawe Bro Morgannwg University Health Board",0.135644310474755
2020-10-31,"Cardiff and Vale University Health Board",0.0651105651105651
2020-10-31,"Cwm Taf University Health Board",0.272547728768927
2020-10-31,"Aneurin Bevan University Health Board",0.201401050788091
2020-10-31,"Powys Teaching Health Board",0
2020-10-31,"Velindre University NHS Trust",0
2020-10-31,"Wales",0.130658656940571
2020-11-01,"Betsi Cadwaladr University Health Board",0.0549563430919363
2020-11-01,"Hywel Dda University Health Board",0.0548354935194417
2020-11-01,"Abertawe Bro Morgannwg University Health Board",0.133182844243792
2020-11-01,"Cardiff and Vale University Health Board",0.0694103194103194
2020-11-01,"Cwm Taf University Health Board",0.275016567263088
2020-11-01,"Aneurin Bevan University Health Board",0.221833041447752
2020-11-01,"Powys Teaching Health Board",0
2020-11-01,"Velindre University NHS Trust",0
2020-11-01,"Wales",0.133956386292835
2020-11-02,"Betsi Cadwaladr University Health Board",0.0575942915392457
2020-11-02,"Hywel Dda University Health Board",0.066402378592666
2020-11-02,"Abertawe Bro Morgannwg University Health Board",0.136945071482318
2020-11-02,"Cardiff and Vale University Health Board",0.0896805896805897
2020-11-02,"Cwm Taf University Health Board",0.275793650793651
2020-11-02,"Aneurin Bevan University Health Board",0.204319906596614
2020-11-02,"Powys Teaching Health Board",0
2020-11-02,"Velindre University NHS Trust",0
2020-11-02,"Wales",0.136612021857924
2020-11-03,"Betsi Cadwaladr University Health Board",0.0588837685611879
2020-11-03,"Hywel Dda University Health Board",0.0790513833992095
2020-11-03,"Abertawe Bro Morgannwg University Health Board",0.143283582089552
2020-11-03,"Cardiff and Vale University Health Board",0.0856970428485214
2020-11-03,"Cwm Taf University Health Board",0.291312867406924
2020-11-03,"Aneurin Bevan University Health Board",0.214244016345593
2020-11-03,"Powys Teaching Health Board",0.0126582278481013
2020-11-03,"Velindre University NHS Trust",0
2020-11-03,"Wales",0.143191988067334
2020-11-04,"Betsi Cadwaladr University Health Board",0.0843924758515506
2020-11-04,"Hywel Dda University Health Board",0.0726202158979392
2020-11-04,"Abertawe Bro Morgannwg University Health Board",0.164547494390426
2020-11-04,"Cardiff and Vale University Health Board",0.0887145443572722
2020-11-04,"Cwm Taf University Health Board",0.288599348534202
2020-11-04,"Aneurin Bevan University Health Board",0.237011091652072
2020-11-04,"Powys Teaching Health Board",0.0126582278481013
2020-11-04,"Velindre University NHS Trust",0
2020-11-04,"Wales",0.154974489795918
2020-11-05,"Betsi Cadwaladr University Health Board",0.0719020907700153
2020-11-05,"Hywel Dda University Health Board",0.071779744346116
2020-11-05,"Abertawe Bro Morgannwg University Health Board",0.156203288490284
2020-11-05,"Cardiff and Vale University Health Board",0.0929390464695232
2020-11-05,"Cwm Taf University Health Board",0.304794520547945
2020-11-05,"Aneurin Bevan University Health Board",0.199065966141273
2020-11-05,"Powys Teaching Health Board",0.0126582278481013
2020-11-05,"Velindre University NHS Trust",0
2020-11-05,"Wales",0.146365001072271
2020-11-06,"Betsi Cadwaladr University Health Board",0.0724935732647815
2020-11-06,"Hywel Dda University Health Board",0.0652173913043478
2020-11-06,"Abertawe Bro Morgannwg University Health Board",0.156203288490284
2020-11-06,"Cardiff and Vale University Health Board",0.101388050694025
2020-11-06,"Cwm Taf University Health Board",0.351640513552068
2020-11-06,"Aneurin Bevan University Health Board",0.220665499124343
2020-11-06,"Powys Teaching Health Board",0.0316455696202532
2020-11-06,"Velindre University NHS Trust",0
2020-11-06,"Wales",0.157889045095707
2020-11-07,"Betsi Cadwaladr University Health Board",0.0821009688934217
2020-11-07,"Hywel Dda University Health Board",0.0811078140454995
2020-11-07,"Abertawe Bro Morgannwg University Health Board",0.161578555472822
2020-11-07,"Cardiff and Vale University Health Board",0.101204819277108
2020-11-07,"Cwm Taf University Health Board",0.334548104956268
2020-11-07,"Aneurin Bevan University Health Board",0.224168126094571
2020-11-07,"Powys Teaching Health Board",0.0379746835443038
2020-11-07,"Velindre University NHS Trust",0
2020-11-07,"Wales",0.159848484848485
2020-11-08,"Betsi Cadwaladr University Health Board",0.0762928827444957
2020-11-08,"Hywel Dda University Health Board",0.0947265625
2020-11-08,"Abertawe Bro Morgannwg University Health Board",0.168161434977578
2020-11-08,"Cardiff and Vale University Health Board",0.091566265060241
2020-11-08,"Cwm Taf University Health Board",0.343229543808834
2020-11-08,"Aneurin Bevan University Health Board",0.22533566841798
2020-11-08,"Powys Teaching Health Board",0.0443037974683544
2020-11-08,"Velindre University NHS Trust",0
2020-11-08,"Wales",0.161098497134825
2020-11-09,"Betsi Cadwaladr University Health Board",0.0861538461538462
2020-11-09,"Hywel Dda University Health Board",0.105418719211823
2020-11-09,"Abertawe Bro Morgannwg University Health Board",0.175018698578908
2020-11-09,"Cardiff and Vale University Health Board",0.0990453460620525
2020-11-09,"Cwm Taf University Health Board",0.349926793557833
2020-11-09,"Aneurin Bevan University Health Board",0.18855808523059
2020-11-09,"Powys Teaching Health Board",0.0506329113924051
2020-11-09,"Velindre University NHS Trust",0
2020-11-09,"Wales",0.160658222366569
2020-11-10,"Betsi Cadwaladr University Health Board",0.0868461147790757
2020-11-10,"Hywel Dda University Health Board",0.103984450923226
2020-11-10,"Abertawe Bro Morgannwg University Health Board",0.177262528047868
2020-11-10,"Cardiff and Vale University Health Board",0.101457725947522
2020-11-10,"Cwm Taf University Health Board",0.346491228070175
2020-11-10,"Aneurin Bevan University Health Board",0.209573847051956
2020-11-10,"Powys Teaching Health Board",0.0443037974683544
2020-11-10,"Velindre University NHS Trust",0
2020-11-10,"Wales",0.164214370099882
2020-11-11,"Betsi Cadwaladr University Health Board",0.070665988815455
2020-11-11,"Hywel Dda University Health Board",0.102161100196464
2020-11-11,"Abertawe Bro Morgannwg University Health Board",0.182498130142109
2020-11-11,"Cardiff and Vale University Health Board",0.0945157526254376
2020-11-11,"Cwm Taf University Health Board",0.343002175489485
2020-11-11,"Aneurin Bevan University Health Board",0.238178633975482
2020-11-11,"Powys Teaching Health Board",0.0379746835443038
2020-11-11,"Velindre University NHS Trust",0
2020-11-11,"Wales",0.165019338203696
2020-11-12,"Betsi Cadwaladr University Health Board",0.0836693548387097
2020-11-12,"Hywel Dda University Health Board",0.104347826086957
2020-11-12,"Abertawe Bro Morgannwg University Health Board",0.165178571428571
2020-11-12,"Cardiff and Vale University Health Board",0.0991831971995333
2020-11-12,"Cwm Taf University Health Board",0.341287057122198
2020-11-12,"Aneurin Bevan University Health Board",0.230589608873322
2020-11-12,"Powys Teaching Health Board",0.0379746835443038
2020-11-12,"Velindre University NHS Trust",0
2020-11-12,"Wales",0.164546134929969
2020-11-13,"Betsi Cadwaladr University Health Board",0.091046277665996
2020-11-13,"Hywel Dda University Health Board",0.0991253644314869
2020-11-13,"Abertawe Bro Morgannwg University Health Board",0.186011904761905
2020-11-13,"Cardiff and Vale University Health Board",0.0996483001172333
2020-11-13,"Cwm Taf University Health Board",0.324694024478042
2020-11-13,"Aneurin Bevan University Health Board",0.265032107413894
2020-11-13,"Powys Teaching Health Board",0.0506329113924051
2020-11-13,"Velindre University NHS Trust",0
2020-11-13,"Wales",0.172852711519949
2020-11-14,"Betsi Cadwaladr University Health Board",0.0820745216515609
2020-11-14,"Hywel Dda University Health Board",0.102140077821012
2020-11-14,"Abertawe Bro Morgannwg University Health Board",0.195103857566766
2020-11-14,"Cardiff and Vale University Health Board",0.104337631887456
2020-11-14,"Cwm Taf University Health Board",0.338674435542607
2020-11-14,"Aneurin Bevan University Health Board",0.234092235843549
2020-11-14,"Powys Teaching Health Board",0.0759493670886076
2020-11-14,"Velindre University NHS Trust",0
2020-11-14,"Wales",0.170023569745018
2020-11-15,"Betsi Cadwaladr University Health Board",0.0712506228201295
2020-11-15,"Hywel Dda University Health Board",0.0897560975609756
2020-11-15,"Abertawe Bro Morgannwg University Health Board",0.208488458674609
2020-11-15,"Cardiff and Vale University Health Board",0.0961313012895662
2020-11-15,"Cwm Taf University Health Board",0.327246165084003
2020-11-15,"Aneurin Bevan University Health Board",0.253356684179802
2020-11-15,"Powys Teaching Health Board",0.0949367088607595
2020-11-15,"Velindre University NHS Trust",0
2020-11-15,"Wales",0.168682436048378
2020-11-16,"Betsi Cadwaladr University Health Board",0.0704714640198511
2020-11-16,"Hywel Dda University Health Board",0.12
2020-11-16,"Abertawe Bro Morgannwg University Health Board",0.218100890207715
2020-11-16,"Cardiff and Vale University Health Board",0.0967174677608441
2020-11-16,"Cwm Taf University Health Board",0.328023171614772
2020-11-16,"Aneurin Bevan University Health Board",0.211142322097378
2020-11-16,"Powys Teaching Health Board",0.0886075949367089
2020-11-16,"Velindre University NHS Trust",0
2020-11-16,"Wales",0.167705035236442
2020-11-17,"Betsi Cadwaladr University Health Board",0.0686908909905426
2020-11-17,"Hywel Dda University Health Board",0.122857142857143
2020-11-17,"Abertawe Bro Morgannwg University Health Board",0.223134328358209
2020-11-17,"Cardiff and Vale University Health Board",0.100234466588511
2020-11-17,"Cwm Taf University Health Board",0.317562724014337
2020-11-17,"Aneurin Bevan University Health Board",0.210962690004606
2020-11-17,"Powys Teaching Health Board",0.0949367088607595
2020-11-17,"Velindre University NHS Trust",0
2020-11-17,"Wales",0.167800223327581
2020-11-18,"Betsi Cadwaladr University Health Board",0.0817452357071214
2020-11-18,"Hywel Dda University Health Board",0.110136452241715
2020-11-18,"Abertawe Bro Morgannwg University Health Board",0.22972972972973
2020-11-18,"Cardiff and Vale University Health Board",0.0978898007033998
2020-11-18,"Cwm Taf University Health Board",0.323994252873563
2020-11-18,"Aneurin Bevan University Health Board",0.207277752187932
2020-11-18,"Powys Teaching Health Board",0.0949367088607595
2020-11-18,"Velindre University NHS Trust",0
2020-11-18,"Wales",0.169880624426079
2020-11-19,"Betsi Cadwaladr University Health Board",0.0736318407960199
2020-11-19,"Hywel Dda University Health Board",0.1181640625
2020-11-19,"Abertawe Bro Morgannwg University Health Board",0.233756534727409
2020-11-19,"Cardiff and Vale University Health Board",0.0920281359906213
2020-11-19,"Cwm Taf University Health Board",0.323529411764706
2020-11-19,"Aneurin Bevan University Health Board",0.200829111008752
2020-11-19,"Powys Teaching Health Board",0.126582278481013
2020-11-19,"Velindre University NHS Trust",0
2020-11-19,"Wales",0.167548859934853
