"date","health_board","prop_lockdown","lockdown_status","proportion_lockdown"
2020-06-22,"Wales",2,"Firebreak lockdown",2
2020-06-23,"Wales",2,"Firebreak lockdown",2
2020-06-24,"Wales",2,"Firebreak lockdown",2
2020-06-25,"Wales",2,"Firebreak lockdown",2
2020-06-26,"Wales",2,"Firebreak lockdown",2
2020-06-27,"Wales",2,"Firebreak lockdown",2
2020-06-28,"Wales",2,"Firebreak lockdown",2
2020-06-29,"Wales",2,"Firebreak lockdown",2
2020-06-30,"Wales",2,"Firebreak lockdown",2
2020-07-01,"Wales",2,"Firebreak lockdown",2
2020-07-02,"Wales",2,"Firebreak lockdown",2
2020-07-03,"Wales",2,"Firebreak lockdown",2
2020-07-04,"Wales",2,"Firebreak lockdown",2
2020-07-05,"Wales",2,"Firebreak lockdown",2
2020-07-06,"Wales",2,"Firebreak lockdown",2
2020-07-07,"Wales",2,"Firebreak lockdown",2
2020-07-08,"Wales",2,"Firebreak lockdown",2
2020-07-09,"Wales",2,"Firebreak lockdown",2
2020-07-10,"Wales",2,"Firebreak lockdown",2
2020-07-11,"Wales",2,"Firebreak lockdown",2
2020-07-12,"Wales",2,"Firebreak lockdown",2
2020-07-13,"Wales",2,"Firebreak lockdown",2
2020-07-14,"Wales",2,"Firebreak lockdown",2
2020-07-15,"Wales",2,"Firebreak lockdown",2
2020-07-16,"Wales",2,"Firebreak lockdown",2
2020-07-17,"Wales",2,"Firebreak lockdown",2
2020-07-18,"Wales",2,"Firebreak lockdown",2
2020-07-19,"Wales",2,"Firebreak lockdown",2
2020-07-20,"Wales",2,"Firebreak lockdown",2
2020-07-21,"Wales",2,"Firebreak lockdown",2
2020-07-22,"Wales",2,"Firebreak lockdown",2
2020-07-23,"Wales",2,"Firebreak lockdown",2
2020-07-24,"Wales",2,"Firebreak lockdown",2
2020-07-25,"Wales",2,"Firebreak lockdown",2
2020-07-26,"Wales",2,"Firebreak lockdown",2
2020-07-27,"Wales",2,"Firebreak lockdown",2
2020-07-28,"Wales",2,"Firebreak lockdown",2
2020-07-29,"Wales",2,"Firebreak lockdown",2
2020-07-30,"Wales",2,"Firebreak lockdown",2
2020-07-31,"Wales",2,"Firebreak lockdown",2
2020-08-01,"Wales",2,"Firebreak lockdown",2
2020-08-02,"Wales",2,"Firebreak lockdown",2
2020-08-03,"Wales",2,"Firebreak lockdown",2
2020-08-04,"Wales",2,"Firebreak lockdown",2
2020-08-05,"Wales",2,"Firebreak lockdown",2
2020-08-06,"Wales",2,"Firebreak lockdown",2
2020-08-07,"Wales",2,"Firebreak lockdown",2
2020-08-08,"Wales",2,"Firebreak lockdown",2
2020-08-09,"Wales",2,"Firebreak lockdown",2
2020-08-10,"Wales",2,"Firebreak lockdown",2
2020-08-11,"Wales",2,"Firebreak lockdown",2
2020-08-12,"Wales",2,"Firebreak lockdown",2
2020-08-13,"Wales",2,"Firebreak lockdown",2
2020-08-14,"Wales",2,"Firebreak lockdown",2
2020-08-15,"Wales",2,"Firebreak lockdown",2
2020-08-16,"Wales",2,"Firebreak lockdown",2
2020-08-17,"Wales",2,"Firebreak lockdown",2
2020-08-18,"Wales",2,"Firebreak lockdown",2
2020-08-19,"Wales",2,"Firebreak lockdown",2
2020-08-20,"Wales",2,"Firebreak lockdown",2
2020-08-21,"Wales",2,"Firebreak lockdown",2
2020-08-22,"Wales",2,"Firebreak lockdown",2
2020-08-23,"Wales",2,"Firebreak lockdown",2
2020-08-24,"Wales",2,"Firebreak lockdown",2
2020-08-25,"Wales",2,"Firebreak lockdown",2
2020-08-26,"Wales",2,"Firebreak lockdown",2
2020-08-27,"Wales",2,"Firebreak lockdown",2
2020-08-28,"Wales",2,"Firebreak lockdown",2
2020-08-29,"Wales",2,"Firebreak lockdown",2
2020-08-30,"Wales",2,"Firebreak lockdown",2
2020-08-31,"Wales",2,"Firebreak lockdown",2
2020-09-01,"Wales",2,"Firebreak lockdown",2
2020-09-02,"Wales",2,"Firebreak lockdown",2
2020-09-03,"Wales",2,"Firebreak lockdown",2
2020-09-04,"Wales",2,"Firebreak lockdown",2
2020-09-05,"Wales",2,"Firebreak lockdown",2
2020-09-06,"Wales",2,"Firebreak lockdown",2
2020-09-07,"Wales",2,"Firebreak lockdown",2
2020-09-08,"Wales",2,"Firebreak lockdown",2
2020-09-09,"Wales",2,"Firebreak lockdown",2
2020-09-10,"Wales",2,"Firebreak lockdown",2
2020-09-11,"Wales",2,"Firebreak lockdown",2
2020-09-12,"Wales",2,"Firebreak lockdown",2
2020-09-13,"Wales",2,"Firebreak lockdown",2
2020-09-14,"Wales",2,"Firebreak lockdown",2
2020-09-15,"Wales",2,"Firebreak lockdown",2
2020-09-16,"Wales",2,"Firebreak lockdown",2
2020-09-17,"Wales",2,"Firebreak lockdown",2
2020-09-18,"Wales",2,"Firebreak lockdown",2
2020-09-19,"Wales",2,"Firebreak lockdown",2
2020-09-20,"Wales",2,"Firebreak lockdown",2
2020-09-21,"Wales",2,"Firebreak lockdown",2
2020-09-22,"Wales",2,"Firebreak lockdown",2
2020-09-23,"Wales",2,"Firebreak lockdown",2
2020-09-24,"Wales",2,"Firebreak lockdown",2
2020-09-25,"Wales",2,"Firebreak lockdown",2
2020-09-26,"Wales",2,"Firebreak lockdown",2
2020-09-27,"Wales",2,"Firebreak lockdown",2
2020-09-28,"Wales",2,"Firebreak lockdown",2
2020-09-29,"Wales",2,"Firebreak lockdown",2
2020-09-30,"Wales",2,"Firebreak lockdown",2
2020-10-01,"Wales",2,"Firebreak lockdown",2
2020-10-02,"Wales",2,"Firebreak lockdown",2
2020-10-03,"Wales",2,"Firebreak lockdown",2
2020-10-04,"Wales",2,"Firebreak lockdown",2
2020-10-05,"Wales",2,"Firebreak lockdown",2
2020-10-06,"Wales",2,"Firebreak lockdown",2
2020-10-07,"Wales",2,"Firebreak lockdown",2
2020-10-08,"Wales",2,"Firebreak lockdown",2
2020-10-09,"Wales",2,"Firebreak lockdown",2
2020-10-10,"Wales",2,"Firebreak lockdown",2
2020-10-11,"Wales",2,"Firebreak lockdown",2
2020-10-12,"Wales",2,"Firebreak lockdown",2
2020-10-13,"Wales",2,"Firebreak lockdown",2
2020-10-14,"Wales",2,"Firebreak lockdown",2
2020-10-15,"Wales",2,"Firebreak lockdown",2
2020-10-16,"Wales",2,"Firebreak lockdown",2
2020-10-17,"Wales",2,"Firebreak lockdown",2
2020-10-18,"Wales",2,"Firebreak lockdown",2
2020-10-19,"Wales",2,"Firebreak lockdown",2
2020-10-20,"Wales",2,"Firebreak lockdown",2
2020-10-21,"Wales",2,"Firebreak lockdown",2
2020-10-22,"Wales",2,"Firebreak lockdown",2
2020-10-23,"Wales",2,"Firebreak lockdown",2
2020-10-24,"Wales",2,"Firebreak lockdown",2
2020-10-25,"Wales",2,"Firebreak lockdown",2
2020-10-26,"Wales",2,"Firebreak lockdown",2
2020-10-27,"Wales",2,"Firebreak lockdown",2
2020-10-28,"Wales",2,"Firebreak lockdown",2
2020-10-29,"Wales",2,"Firebreak lockdown",2
2020-10-30,"Wales",2,"Firebreak lockdown",2
2020-10-31,"Wales",2,"Firebreak lockdown",2
2020-11-01,"Wales",2,"Firebreak lockdown",2
2020-11-02,"Wales",2,"Firebreak lockdown",2
2020-11-03,"Wales",2,"Firebreak lockdown",2
2020-11-04,"Wales",2,"Firebreak lockdown",2
2020-11-05,"Wales",2,"Firebreak lockdown",2
2020-11-06,"Wales",2,"Firebreak lockdown",2
2020-11-07,"Wales",2,"Firebreak lockdown",2
2020-11-08,"Wales",2,"Firebreak lockdown",2
2020-11-09,"Wales",2,"Post-firebreak",0
2020-11-10,"Wales",2,"Post-firebreak",0
2020-11-11,"Wales",2,"Post-firebreak",0
2020-11-12,"Wales",2,"Post-firebreak",0
2020-11-13,"Wales",2,"Post-firebreak",0
2020-11-14,"Wales",2,"Post-firebreak",0
2020-11-15,"Wales",2,"Post-firebreak",0
2020-11-16,"Wales",2,"Post-firebreak",0
2020-11-17,"Wales",2,"Post-firebreak",0
2020-11-18,"Wales",2,"Post-firebreak",0
2020-11-19,"Wales",2,"Post-firebreak",0
