"date","health_board","lockdown_status","admission_type","count"
2020-09-28,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-09-28,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-09-29,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-29,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-09-29,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-09-30,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-09-30,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-09-30,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-10-01,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-01,"Powys Teaching Health Board","Firebreak lockdown","NonC19",7
2020-10-01,"Powys Teaching Health Board","Firebreak lockdown","All",7
2020-10-02,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-02,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-10-02,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-10-03,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-03,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-10-03,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-10-04,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-04,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-10-04,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-10-05,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-05,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-10-05,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-10-06,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-06,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-10-06,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-10-07,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-07,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-10-07,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-10-08,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-08,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-10-08,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-10-09,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-09,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-10-09,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-10-10,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-10,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-10-10,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-10-11,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-11,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-10-11,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-10-12,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-12,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-10-12,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-10-13,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-13,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-10-13,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-10-14,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-14,"Powys Teaching Health Board","Firebreak lockdown","NonC19",7
2020-10-14,"Powys Teaching Health Board","Firebreak lockdown","All",7
2020-10-15,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-15,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-10-15,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-10-16,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-16,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-10-16,"Powys Teaching Health Board","Firebreak lockdown","All",5
2020-10-17,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-17,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-10-17,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-10-18,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-18,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-10-18,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-10-19,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-19,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-10-19,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-10-20,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-20,"Powys Teaching Health Board","Firebreak lockdown","NonC19",8
2020-10-20,"Powys Teaching Health Board","Firebreak lockdown","All",8
2020-10-21,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-21,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-10-21,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-10-22,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-22,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-10-22,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-10-23,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-23,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-10-23,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-10-24,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-24,"Powys Teaching Health Board","Firebreak lockdown","NonC19",3
2020-10-24,"Powys Teaching Health Board","Firebreak lockdown","All",3
2020-10-25,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-25,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-10-25,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-10-26,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-26,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-10-26,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-10-27,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-27,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-10-27,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-10-28,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-28,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-10-28,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-10-29,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-29,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-10-29,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-10-30,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-30,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-10-30,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-10-31,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-10-31,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-10-31,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-11-01,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-11-01,"Powys Teaching Health Board","Firebreak lockdown","NonC19",2
2020-11-01,"Powys Teaching Health Board","Firebreak lockdown","All",2
2020-11-02,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-11-02,"Powys Teaching Health Board","Firebreak lockdown","NonC19",1
2020-11-02,"Powys Teaching Health Board","Firebreak lockdown","All",1
2020-11-03,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-11-03,"Powys Teaching Health Board","Firebreak lockdown","NonC19",4
2020-11-03,"Powys Teaching Health Board","Firebreak lockdown","All",4
2020-11-04,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-11-04,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-11-04,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-11-05,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-11-05,"Powys Teaching Health Board","Firebreak lockdown","NonC19",8
2020-11-05,"Powys Teaching Health Board","Firebreak lockdown","All",8
2020-11-06,"Powys Teaching Health Board","Firebreak lockdown","C19",1
2020-11-06,"Powys Teaching Health Board","Firebreak lockdown","NonC19",5
2020-11-06,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-11-07,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-11-07,"Powys Teaching Health Board","Firebreak lockdown","NonC19",6
2020-11-07,"Powys Teaching Health Board","Firebreak lockdown","All",6
2020-11-08,"Powys Teaching Health Board","Firebreak lockdown","C19",0
2020-11-08,"Powys Teaching Health Board","Firebreak lockdown","NonC19",0
2020-11-08,"Powys Teaching Health Board","Firebreak lockdown","All",0
2020-11-09,"Powys Teaching Health Board","Post-firebreak","C19",0
2020-11-09,"Powys Teaching Health Board","Post-firebreak","NonC19",0
2020-11-09,"Powys Teaching Health Board","Post-firebreak","All",0
2020-11-10,"Powys Teaching Health Board","Post-firebreak","C19",0
2020-11-10,"Powys Teaching Health Board","Post-firebreak","NonC19",6
2020-11-10,"Powys Teaching Health Board","Post-firebreak","All",6
2020-11-11,"Powys Teaching Health Board","Post-firebreak","C19",0
2020-11-11,"Powys Teaching Health Board","Post-firebreak","NonC19",5
2020-11-11,"Powys Teaching Health Board","Post-firebreak","All",5
2020-11-12,"Powys Teaching Health Board","Post-firebreak","C19",0
2020-11-12,"Powys Teaching Health Board","Post-firebreak","NonC19",3
2020-11-12,"Powys Teaching Health Board","Post-firebreak","All",3
2020-11-13,"Powys Teaching Health Board","Post-firebreak","C19",0
2020-11-13,"Powys Teaching Health Board","Post-firebreak","NonC19",3
2020-11-13,"Powys Teaching Health Board","Post-firebreak","All",3
2020-11-14,"Powys Teaching Health Board","Post-firebreak","C19",0
2020-11-14,"Powys Teaching Health Board","Post-firebreak","NonC19",6
2020-11-14,"Powys Teaching Health Board","Post-firebreak","All",6
2020-11-15,"Powys Teaching Health Board","Post-firebreak","C19",0
2020-11-15,"Powys Teaching Health Board","Post-firebreak","NonC19",1
2020-11-15,"Powys Teaching Health Board","Post-firebreak","All",1
2020-11-16,"Powys Teaching Health Board","Post-firebreak","C19",0
2020-11-16,"Powys Teaching Health Board","Post-firebreak","NonC19",1
2020-11-16,"Powys Teaching Health Board","Post-firebreak","All",1
2020-11-17,"Powys Teaching Health Board","Post-firebreak","C19",0
2020-11-17,"Powys Teaching Health Board","Post-firebreak","NonC19",0
2020-11-17,"Powys Teaching Health Board","Post-firebreak","All",0
2020-11-18,"Powys Teaching Health Board","Post-firebreak","C19",0
2020-11-18,"Powys Teaching Health Board","Post-firebreak","NonC19",2
2020-11-18,"Powys Teaching Health Board","Post-firebreak","All",2
2020-11-19,"Powys Teaching Health Board","Post-firebreak","C19",0
2020-11-19,"Powys Teaching Health Board","Post-firebreak","NonC19",6
2020-11-19,"Powys Teaching Health Board","Post-firebreak","All",6
2020-04-01,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-01,"Velindre University NHS Trust","Firebreak lockdown","NonC19",6
2020-04-01,"Velindre University NHS Trust","Firebreak lockdown","All",6
2020-04-02,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-02,"Velindre University NHS Trust","Firebreak lockdown","NonC19",4
2020-04-02,"Velindre University NHS Trust","Firebreak lockdown","All",4
2020-04-03,"Velindre University NHS Trust","Firebreak lockdown","C19",1
2020-04-03,"Velindre University NHS Trust","Firebreak lockdown","NonC19",1
2020-04-03,"Velindre University NHS Trust","Firebreak lockdown","All",2
2020-04-04,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-04,"Velindre University NHS Trust","Firebreak lockdown","NonC19",5
2020-04-04,"Velindre University NHS Trust","Firebreak lockdown","All",5
2020-04-05,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-05,"Velindre University NHS Trust","Firebreak lockdown","NonC19",7
2020-04-05,"Velindre University NHS Trust","Firebreak lockdown","All",7
2020-04-06,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-06,"Velindre University NHS Trust","Firebreak lockdown","NonC19",0
2020-04-06,"Velindre University NHS Trust","Firebreak lockdown","All",0
2020-04-07,"Velindre University NHS Trust","Firebreak lockdown","C19",1
2020-04-07,"Velindre University NHS Trust","Firebreak lockdown","NonC19",4
2020-04-07,"Velindre University NHS Trust","Firebreak lockdown","All",5
2020-04-08,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-08,"Velindre University NHS Trust","Firebreak lockdown","NonC19",4
2020-04-08,"Velindre University NHS Trust","Firebreak lockdown","All",4
2020-04-09,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-09,"Velindre University NHS Trust","Firebreak lockdown","NonC19",9
2020-04-09,"Velindre University NHS Trust","Firebreak lockdown","All",9
2020-04-10,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-10,"Velindre University NHS Trust","Firebreak lockdown","NonC19",4
2020-04-10,"Velindre University NHS Trust","Firebreak lockdown","All",4
2020-04-11,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-11,"Velindre University NHS Trust","Firebreak lockdown","NonC19",6
2020-04-11,"Velindre University NHS Trust","Firebreak lockdown","All",6
2020-04-12,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-12,"Velindre University NHS Trust","Firebreak lockdown","NonC19",1
2020-04-12,"Velindre University NHS Trust","Firebreak lockdown","All",1
2020-04-13,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-13,"Velindre University NHS Trust","Firebreak lockdown","NonC19",3
2020-04-13,"Velindre University NHS Trust","Firebreak lockdown","All",3
2020-04-14,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-14,"Velindre University NHS Trust","Firebreak lockdown","NonC19",2
2020-04-14,"Velindre University NHS Trust","Firebreak lockdown","All",2
2020-04-15,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-15,"Velindre University NHS Trust","Firebreak lockdown","NonC19",7
2020-04-15,"Velindre University NHS Trust","Firebreak lockdown","All",7
2020-04-16,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-16,"Velindre University NHS Trust","Firebreak lockdown","NonC19",10
2020-04-16,"Velindre University NHS Trust","Firebreak lockdown","All",10
2020-04-17,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-17,"Velindre University NHS Trust","Firebreak lockdown","NonC19",5
2020-04-17,"Velindre University NHS Trust","Firebreak lockdown","All",5
2020-04-18,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-18,"Velindre University NHS Trust","Firebreak lockdown","NonC19",7
2020-04-18,"Velindre University NHS Trust","Firebreak lockdown","All",7
2020-04-19,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-19,"Velindre University NHS Trust","Firebreak lockdown","NonC19",2
2020-04-19,"Velindre University NHS Trust","Firebreak lockdown","All",2
2020-04-20,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-20,"Velindre University NHS Trust","Firebreak lockdown","NonC19",5
2020-04-20,"Velindre University NHS Trust","Firebreak lockdown","All",5
2020-04-21,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-21,"Velindre University NHS Trust","Firebreak lockdown","NonC19",8
2020-04-21,"Velindre University NHS Trust","Firebreak lockdown","All",8
2020-04-22,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-22,"Velindre University NHS Trust","Firebreak lockdown","NonC19",6
2020-04-22,"Velindre University NHS Trust","Firebreak lockdown","All",6
2020-04-23,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-23,"Velindre University NHS Trust","Firebreak lockdown","NonC19",7
2020-04-23,"Velindre University NHS Trust","Firebreak lockdown","All",7
2020-04-24,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-24,"Velindre University NHS Trust","Firebreak lockdown","NonC19",6
2020-04-24,"Velindre University NHS Trust","Firebreak lockdown","All",6
2020-04-25,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-25,"Velindre University NHS Trust","Firebreak lockdown","NonC19",5
2020-04-25,"Velindre University NHS Trust","Firebreak lockdown","All",5
2020-04-26,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-26,"Velindre University NHS Trust","Firebreak lockdown","NonC19",8
2020-04-26,"Velindre University NHS Trust","Firebreak lockdown","All",8
2020-04-27,"Velindre University NHS Trust","Firebreak lockdown","C19",0
2020-04-27,"Velindre University NHS Trust","Firebreak lockdown","NonC19",8
2020-04-27,"Velindre University NHS Trust","Firebreak lockdown","All",8
