"","date","health_board","percent_beds_in_use_covid"
"1275",2020-08-23,"Betsi Cadwaladr University Health Board",0.0519280205655527
"1276",2020-08-23,"Hywel Dda University Health Board",0.0108303249097473
"1277",2020-08-23,"Abertawe Bro Morgannwg University Health Board",0.00889967637540453
"1278",2020-08-23,"Cardiff and Vale University Health Board",0.0457354758961681
"1279",2020-08-23,"Cwm Taf University Health Board",0.0277777777777778
"1280",2020-08-23,"Aneurin Bevan University Health Board",0.0217917675544794
"1281",2020-08-23,"Powys Teaching Health Board",0.00581395348837209
"1282",2020-08-23,"Velindre University NHS Trust",0
"1283",2020-08-23,"Wales",0.0298963447899618
"1284",2020-08-24,"Betsi Cadwaladr University Health Board",0.0469798657718121
"1285",2020-08-24,"Hywel Dda University Health Board",0.0126353790613718
"1286",2020-08-24,"Abertawe Bro Morgannwg University Health Board",0.00566343042071197
"1287",2020-08-24,"Cardiff and Vale University Health Board",0.0451174289245983
"1288",2020-08-24,"Cwm Taf University Health Board",0.0285510349750178
"1289",2020-08-24,"Aneurin Bevan University Health Board",0.026634382566586
"1290",2020-08-24,"Powys Teaching Health Board",0.00581395348837209
"1291",2020-08-24,"Velindre University NHS Trust",0
"1292",2020-08-24,"Wales",0.0294953025999563
"1293",2020-08-25,"Betsi Cadwaladr University Health Board",0.0475460122699387
"1294",2020-08-25,"Hywel Dda University Health Board",0.0145454545454545
"1295",2020-08-25,"Abertawe Bro Morgannwg University Health Board",0.00809061488673139
"1296",2020-08-25,"Cardiff and Vale University Health Board",0.0482076637824475
"1297",2020-08-25,"Cwm Taf University Health Board",0.0299785867237687
"1298",2020-08-25,"Aneurin Bevan University Health Board",0.0230024213075061
"1299",2020-08-25,"Powys Teaching Health Board",0.00581395348837209
"1300",2020-08-25,"Velindre University NHS Trust",0
"1301",2020-08-25,"Wales",0.0303327877795963
"1302",2020-08-26,"Betsi Cadwaladr University Health Board",0.0503080082135524
"1303",2020-08-26,"Hywel Dda University Health Board",0.0191431175934366
"1304",2020-08-26,"Abertawe Bro Morgannwg University Health Board",0.0137540453074434
"1305",2020-08-26,"Cardiff and Vale University Health Board",0.0599505562422744
"1306",2020-08-26,"Cwm Taf University Health Board",0.0278174037089872
"1307",2020-08-26,"Aneurin Bevan University Health Board",0.0302663438256659
"1308",2020-08-26,"Powys Teaching Health Board",0.00578034682080925
"1309",2020-08-26,"Velindre University NHS Trust",0
"1310",2020-08-26,"Wales",0.0352774137177807
"1311",2020-08-27,"Betsi Cadwaladr University Health Board",0.0422462648119526
"1312",2020-08-27,"Hywel Dda University Health Board",0.0136736554238833
"1313",2020-08-27,"Abertawe Bro Morgannwg University Health Board",0.00809061488673139
"1314",2020-08-27,"Cardiff and Vale University Health Board",0.0624227441285538
"1315",2020-08-27,"Cwm Taf University Health Board",0.0278571428571429
"1316",2020-08-27,"Aneurin Bevan University Health Board",0.0302663438256659
"1317",2020-08-27,"Powys Teaching Health Board",0.00578034682080925
"1318",2020-08-27,"Velindre University NHS Trust",0.0666666666666667
"1319",2020-08-27,"Wales",0.032797638570023
"1320",2020-08-28,"Betsi Cadwaladr University Health Board",0.0532241555783009
"1321",2020-08-28,"Hywel Dda University Health Board",0.0182315405651778
"1322",2020-08-28,"Abertawe Bro Morgannwg University Health Board",0.00809061488673139
"1323",2020-08-28,"Cardiff and Vale University Health Board",0.0599505562422744
"1324",2020-08-28,"Cwm Taf University Health Board",0.0249816311535636
"1325",2020-08-28,"Aneurin Bevan University Health Board",0.0296610169491525
"1326",2020-08-28,"Powys Teaching Health Board",0.00578034682080925
"1327",2020-08-28,"Velindre University NHS Trust",0
"1328",2020-08-28,"Wales",0.034535686876439
"1329",2020-08-29,"Betsi Cadwaladr University Health Board",0.0408997955010225
"1330",2020-08-29,"Hywel Dda University Health Board",0.017351598173516
"1331",2020-08-29,"Abertawe Bro Morgannwg University Health Board",0.00567260940032415
"1332",2020-08-29,"Cardiff and Vale University Health Board",0.0525339925834363
"1333",2020-08-29,"Cwm Taf University Health Board",0.0234948604992658
"1334",2020-08-29,"Aneurin Bevan University Health Board",0.013317191283293
"1335",2020-08-29,"Powys Teaching Health Board",0.0115606936416185
"1336",2020-08-29,"Velindre University NHS Trust",0
"1337",2020-08-29,"Wales",0.0270833333333333
"1338",2020-08-30,"Betsi Cadwaladr University Health Board",0.0383435582822086
"1339",2020-08-30,"Hywel Dda University Health Board",0.0164986251145738
"1340",2020-08-30,"Abertawe Bro Morgannwg University Health Board",0.008
"1341",2020-08-30,"Cardiff and Vale University Health Board",0.0457354758961681
"1342",2020-08-30,"Cwm Taf University Health Board",0.0198237885462555
"1343",2020-08-30,"Aneurin Bevan University Health Board",0.0314769975786925
"1344",2020-08-30,"Powys Teaching Health Board",0.0115606936416185
"1345",2020-08-30,"Velindre University NHS Trust",0
"1346",2020-08-30,"Wales",0.0282522996057819
"1347",2020-08-31,"Betsi Cadwaladr University Health Board",0.0371879775853286
"1348",2020-08-31,"Hywel Dda University Health Board",0.0155963302752294
"1349",2020-08-31,"Abertawe Bro Morgannwg University Health Board",0.00775193798449612
"1350",2020-08-31,"Cardiff and Vale University Health Board",0.050061804697157
"1351",2020-08-31,"Cwm Taf University Health Board",0.0183553597650514
"1352",2020-08-31,"Aneurin Bevan University Health Board",0.0338983050847458
"1353",2020-08-31,"Powys Teaching Health Board",0.0115606936416185
"1354",2020-08-31,"Velindre University NHS Trust",0
"1355",2020-08-31,"Wales",0.028764436696448
"1356",2020-09-01,"Betsi Cadwaladr University Health Board",0.0365853658536585
"1357",2020-09-01,"Hywel Dda University Health Board",0.010054844606947
"1358",2020-09-01,"Abertawe Bro Morgannwg University Health Board",0.0124031007751938
"1359",2020-09-01,"Cardiff and Vale University Health Board",0.0407911001236094
"1360",2020-09-01,"Cwm Taf University Health Board",0.0279206465833946
"1361",2020-09-01,"Aneurin Bevan University Health Board",0.036319612590799
"1362",2020-09-01,"Powys Teaching Health Board",0.0115606936416185
"1363",2020-09-01,"Velindre University NHS Trust",0
"1364",2020-09-01,"Wales",0.0288482473328979
"1365",2020-09-02,"Betsi Cadwaladr University Health Board",0.0385982732351447
"1366",2020-09-02,"Hywel Dda University Health Board",0.0118505013673655
"1367",2020-09-02,"Abertawe Bro Morgannwg University Health Board",0.013953488372093
"1368",2020-09-02,"Cardiff and Vale University Health Board",0.0438813349814586
"1369",2020-09-02,"Cwm Taf University Health Board",0.0249266862170088
"1370",2020-09-02,"Aneurin Bevan University Health Board",0.0466101694915254
"1371",2020-09-02,"Powys Teaching Health Board",0.0115606936416185
"1372",2020-09-02,"Velindre University NHS Trust",0
"1373",2020-09-02,"Wales",0.0316545197432829
"1374",2020-09-03,"Betsi Cadwaladr University Health Board",0.0360589131538852
"1375",2020-09-03,"Hywel Dda University Health Board",0.0145985401459854
"1376",2020-09-03,"Abertawe Bro Morgannwg University Health Board",0.00611620795107034
"1377",2020-09-03,"Cardiff and Vale University Health Board",0.0661310259579728
"1378",2020-09-03,"Cwm Taf University Health Board",0.0234604105571848
"1379",2020-09-03,"Aneurin Bevan University Health Board",0.0345036319612591
"1380",2020-09-03,"Powys Teaching Health Board",0.0115606936416185
"1381",2020-09-03,"Velindre University NHS Trust",0
"1382",2020-09-03,"Wales",0.0318132464712269
"1383",2020-09-04,"Betsi Cadwaladr University Health Board",0.033502538071066
"1384",2020-09-04,"Hywel Dda University Health Board",0.00547445255474453
"1385",2020-09-04,"Abertawe Bro Morgannwg University Health Board",0.00840978593272171
"1386",2020-09-04,"Cardiff and Vale University Health Board",0.0475896168108776
"1387",2020-09-04,"Cwm Taf University Health Board",0.0276766205389658
"1388",2020-09-04,"Aneurin Bevan University Health Board",0.0278450363196126
"1389",2020-09-04,"Powys Teaching Health Board",0.0115606936416185
"1390",2020-09-04,"Velindre University NHS Trust",0
"1391",2020-09-04,"Wales",0.0266811279826464
"1392",2020-09-05,"Betsi Cadwaladr University Health Board",0.0356404958677686
"1393",2020-09-05,"Hywel Dda University Health Board",0.0136861313868613
"1394",2020-09-05,"Abertawe Bro Morgannwg University Health Board",0.0122324159021407
"1395",2020-09-05,"Cardiff and Vale University Health Board",0.0420271940667491
"1396",2020-09-05,"Cwm Taf University Health Board",0.0182481751824818
"1397",2020-09-05,"Aneurin Bevan University Health Board",0.0217917675544794
"1398",2020-09-05,"Powys Teaching Health Board",0.0173410404624277
"1399",2020-09-05,"Velindre University NHS Trust",0
"1400",2020-09-05,"Wales",0.0252640749210498
"1401",2020-09-06,"Betsi Cadwaladr University Health Board",0.03584229390681
"1402",2020-09-06,"Hywel Dda University Health Board",0.0136861313868613
"1403",2020-09-06,"Abertawe Bro Morgannwg University Health Board",0.0129969418960245
"1404",2020-09-06,"Cardiff and Vale University Health Board",0.0426452410383189
"1405",2020-09-06,"Cwm Taf University Health Board",0.0226608187134503
"1406",2020-09-06,"Aneurin Bevan University Health Board",0.0387409200968523
"1407",2020-09-06,"Powys Teaching Health Board",0.0173410404624277
"1408",2020-09-06,"Velindre University NHS Trust",0
"1409",2020-09-06,"Wales",0.0292454881495977
"1410",2020-09-07,"Betsi Cadwaladr University Health Board",0.0413687436159346
"1411",2020-09-07,"Hywel Dda University Health Board",0.0126811594202899
"1412",2020-09-07,"Abertawe Bro Morgannwg University Health Board",0.0139426800929512
"1413",2020-09-07,"Cardiff and Vale University Health Board",0.0414091470951792
"1414",2020-09-07,"Cwm Taf University Health Board",0.0286343612334802
"1415",2020-09-07,"Aneurin Bevan University Health Board",0.0351089588377724
"1416",2020-09-07,"Powys Teaching Health Board",0.0173410404624277
"1417",2020-09-07,"Velindre University NHS Trust",0
"1418",2020-09-07,"Wales",0.0304745319982586
"1419",2020-09-08,"Betsi Cadwaladr University Health Board",0.0388151174668029
"1420",2020-09-08,"Hywel Dda University Health Board",0.0153846153846154
"1421",2020-09-08,"Abertawe Bro Morgannwg University Health Board",0.0147172734314485
"1422",2020-09-08,"Cardiff and Vale University Health Board",0.0475896168108776
"1423",2020-09-08,"Cwm Taf University Health Board",0.0249084249084249
"1424",2020-09-08,"Aneurin Bevan University Health Board",0.0139225181598063
"1425",2020-09-08,"Powys Teaching Health Board",0.0173410404624277
"1426",2020-09-08,"Velindre University NHS Trust",0
"1427",2020-09-08,"Wales",0.027088772845953
"1428",2020-09-09,"Betsi Cadwaladr University Health Board",0.0382848392036753
"1429",2020-09-09,"Hywel Dda University Health Board",0.0198487712665406
"1430",2020-09-09,"Abertawe Bro Morgannwg University Health Board",0.0116189000774593
"1431",2020-09-09,"Cardiff and Vale University Health Board",0.0506798516687268
"1432",2020-09-09,"Cwm Taf University Health Board",0.0240963855421687
"1433",2020-09-09,"Aneurin Bevan University Health Board",0.0375302663438257
"1434",2020-09-09,"Powys Teaching Health Board",0.0173410404624277
"1435",2020-09-09,"Velindre University NHS Trust",0
"1436",2020-09-09,"Wales",0.0317667536988686
"1437",2020-09-10,"Betsi Cadwaladr University Health Board",0.0511770726714432
"1438",2020-09-10,"Hywel Dda University Health Board",0.00754005655042413
"1439",2020-09-10,"Abertawe Bro Morgannwg University Health Board",0.0069713400464756
"1440",2020-09-10,"Cardiff and Vale University Health Board",0.0414091470951792
"1441",2020-09-10,"Cwm Taf University Health Board",0.0262039660056657
"1442",2020-09-10,"Aneurin Bevan University Health Board",0.0181598062953995
"1443",2020-09-10,"Powys Teaching Health Board",0.023121387283237
"1444",2020-09-10,"Velindre University NHS Trust",0
"1445",2020-09-10,"Wales",0.0277445326950277
"1446",2020-09-11,"Betsi Cadwaladr University Health Board",0.0548999486916367
"1447",2020-09-11,"Hywel Dda University Health Board",0.0169491525423729
"1448",2020-09-11,"Abertawe Bro Morgannwg University Health Board",0.0169753086419753
"1449",2020-09-11,"Cardiff and Vale University Health Board",0.0463535228677379
"1450",2020-09-11,"Cwm Taf University Health Board",0.0234708392603129
"1451",2020-09-11,"Aneurin Bevan University Health Board",0.0240673886883273
"1452",2020-09-11,"Powys Teaching Health Board",0.0173410404624277
"1453",2020-09-11,"Velindre University NHS Trust",0
"1454",2020-09-11,"Wales",0.0324053936494128
"1455",2020-09-12,"Betsi Cadwaladr University Health Board",0.0410466906105695
"1456",2020-09-12,"Hywel Dda University Health Board",0.0169971671388102
"1457",2020-09-12,"Abertawe Bro Morgannwg University Health Board",0.0187793427230047
"1458",2020-09-12,"Cardiff and Vale University Health Board",0.0401730531520396
"1459",2020-09-12,"Cwm Taf University Health Board",0.0235378031383738
"1460",2020-09-12,"Aneurin Bevan University Health Board",0.0409145607701564
"1461",2020-09-12,"Powys Teaching Health Board",0.0294117647058824
"1462",2020-09-12,"Velindre University NHS Trust",0
"1463",2020-09-12,"Wales",0.0319589877835951
"1464",2020-09-13,"Betsi Cadwaladr University Health Board",0.0154479917610711
"1465",2020-09-13,"Hywel Dda University Health Board",0.0113100848256362
"1466",2020-09-13,"Abertawe Bro Morgannwg University Health Board",0.0156128024980484
"1467",2020-09-13,"Cardiff and Vale University Health Board",0.030902348578492
"1468",2020-09-13,"Cwm Taf University Health Board",0.0235378031383738
"1469",2020-09-13,"Aneurin Bevan University Health Board",0.0475330926594464
"1470",2020-09-13,"Powys Teaching Health Board",0.0294117647058824
"1471",2020-09-13,"Velindre University NHS Trust",0
"1472",2020-09-13,"Wales",0.0249836351734672
"1473",2020-09-14,"Betsi Cadwaladr University Health Board",0.038148524923703
"1474",2020-09-14,"Hywel Dda University Health Board",0.0169014084507042
"1475",2020-09-14,"Abertawe Bro Morgannwg University Health Board",0.0109289617486339
"1476",2020-09-14,"Cardiff and Vale University Health Board",0.0352286773794808
"1477",2020-09-14,"Cwm Taf University Health Board",0.0206699928724163
"1478",2020-09-14,"Aneurin Bevan University Health Board",0.0403128760529483
"1479",2020-09-14,"Powys Teaching Health Board",0.0176470588235294
"1480",2020-09-14,"Velindre University NHS Trust",0
"1481",2020-09-14,"Wales",0.0286025013594345
"1482",2020-09-15,"Betsi Cadwaladr University Health Board",0.0347470618293306
"1483",2020-09-15,"Hywel Dda University Health Board",0.0130475302889096
"1484",2020-09-15,"Abertawe Bro Morgannwg University Health Board",0.0124902419984387
"1485",2020-09-15,"Cardiff and Vale University Health Board",0.0401730531520396
"1486",2020-09-15,"Cwm Taf University Health Board",0.0377492877492877
"1487",2020-09-15,"Aneurin Bevan University Health Board",0.0282791817087846
"1488",2020-09-15,"Powys Teaching Health Board",0.0176470588235294
"1489",2020-09-15,"Velindre University NHS Trust",0
"1490",2020-09-15,"Wales",0.0289287656334965
"1491",2020-09-16,"Betsi Cadwaladr University Health Board",0.0494590417310665
"1492",2020-09-16,"Hywel Dda University Health Board",0.0186393289841566
"1493",2020-09-16,"Abertawe Bro Morgannwg University Health Board",0.014832162373146
"1494",2020-09-16,"Cardiff and Vale University Health Board",0.0389369592088999
"1495",2020-09-16,"Cwm Taf University Health Board",0.0355618776671408
"1496",2020-09-16,"Aneurin Bevan University Health Board",0.0415162454873646
"1497",2020-09-16,"Powys Teaching Health Board",0.0117647058823529
"1498",2020-09-16,"Velindre University NHS Trust",0
"1499",2020-09-16,"Wales",0.0347456704062738
"1500",2020-09-17,"Betsi Cadwaladr University Health Board",0.0396498455200824
"1501",2020-09-17,"Hywel Dda University Health Board",0.00931966449207828
"1502",2020-09-17,"Abertawe Bro Morgannwg University Health Board",0.00858704137392662
"1503",2020-09-17,"Cardiff and Vale University Health Board",0.0469715698393078
"1504",2020-09-17,"Cwm Taf University Health Board",0.0426136363636364
"1505",2020-09-17,"Aneurin Bevan University Health Board",0.0312876052948255
"1506",2020-09-17,"Powys Teaching Health Board",0.0117647058823529
"1507",2020-09-17,"Velindre University NHS Trust",0
"1508",2020-09-17,"Wales",0.0313588850174216
"1509",2020-09-18,"Betsi Cadwaladr University Health Board",0.0378630705394191
"1510",2020-09-18,"Hywel Dda University Health Board",0.00838769804287046
"1511",2020-09-18,"Abertawe Bro Morgannwg University Health Board",0.00624512099921936
"1512",2020-09-18,"Cardiff and Vale University Health Board",0.0407911001236094
"1513",2020-09-18,"Cwm Taf University Health Board",0.0573294629898403
"1514",2020-09-18,"Aneurin Bevan University Health Board",0.0204572803850782
"1515",2020-09-18,"Powys Teaching Health Board",0.00588235294117647
"1516",2020-09-18,"Velindre University NHS Trust",0
"1517",2020-09-18,"Wales",0.0295404814004376
"1518",2020-09-19,"Betsi Cadwaladr University Health Board",0.0419651995905834
"1519",2020-09-19,"Hywel Dda University Health Board",0.00931966449207828
"1520",2020-09-19,"Abertawe Bro Morgannwg University Health Board",0.0101404056162246
"1521",2020-09-19,"Cardiff and Vale University Health Board",0.0333745364647713
"1522",2020-09-19,"Cwm Taf University Health Board",0.0520909757887014
"1523",2020-09-19,"Aneurin Bevan University Health Board",0.01985559566787
"1524",2020-09-19,"Powys Teaching Health Board",0.00588235294117647
"1525",2020-09-19,"Velindre University NHS Trust",0
"1526",2020-09-19,"Wales",0.0288461538461538
"1527",2020-09-20,"Betsi Cadwaladr University Health Board",0.0501535312180143
"1528",2020-09-20,"Hywel Dda University Health Board",0.0111835973904939
"1529",2020-09-20,"Abertawe Bro Morgannwg University Health Board",0.0148205928237129
"1530",2020-09-20,"Cardiff and Vale University Health Board",0.0278121137206428
"1531",2020-09-20,"Cwm Taf University Health Board",0.0535190615835777
"1532",2020-09-20,"Aneurin Bevan University Health Board",0.01985559566787
"1533",2020-09-20,"Powys Teaching Health Board",0.00588235294117647
"1534",2020-09-20,"Velindre University NHS Trust",0
"1535",2020-09-20,"Wales",0.0307003168360101
"1536",2020-09-21,"Betsi Cadwaladr University Health Board",0.0467866323907455
"1537",2020-09-21,"Hywel Dda University Health Board",0.0139794967381174
"1538",2020-09-21,"Abertawe Bro Morgannwg University Health Board",0.0132605304212168
"1539",2020-09-21,"Cardiff and Vale University Health Board",0.0463535228677379
"1540",2020-09-21,"Cwm Taf University Health Board",0.0642540620384047
"1541",2020-09-21,"Aneurin Bevan University Health Board",0.0330926594464501
"1542",2020-09-21,"Powys Teaching Health Board",0.00588235294117647
"1543",2020-09-21,"Velindre University NHS Trust",0.0333333333333333
"1544",2020-09-21,"Wales",0.0374425224436173
"1545",2020-09-22,"Betsi Cadwaladr University Health Board",0.0575243965074474
"1546",2020-09-22,"Hywel Dda University Health Board",0.0215355805243446
"1547",2020-09-22,"Abertawe Bro Morgannwg University Health Board",0.0109204368174727
"1548",2020-09-22,"Cardiff and Vale University Health Board",0.0401730531520396
"1549",2020-09-22,"Cwm Taf University Health Board",0.0593280914939242
"1550",2020-09-22,"Aneurin Bevan University Health Board",0.0252707581227437
"1551",2020-09-22,"Powys Teaching Health Board",0.0235294117647059
"1552",2020-09-22,"Velindre University NHS Trust",0
"1553",2020-09-22,"Wales",0.0373801220575414
"1554",2020-09-23,"Betsi Cadwaladr University Health Board",0.049306625577812
"1555",2020-09-23,"Hywel Dda University Health Board",0.0186219739292365
"1556",2020-09-23,"Abertawe Bro Morgannwg University Health Board",0.0101404056162246
"1557",2020-09-23,"Cardiff and Vale University Health Board",0.0407911001236094
"1558",2020-09-23,"Cwm Taf University Health Board",0.0991253644314869
"1559",2020-09-23,"Aneurin Bevan University Health Board",0.0469314079422383
"1560",2020-09-23,"Powys Teaching Health Board",0.0235294117647059
"1561",2020-09-23,"Velindre University NHS Trust",0
"1562",2020-09-23,"Wales",0.0451119606772256
"1563",2020-09-24,"Betsi Cadwaladr University Health Board",0.048062015503876
"1564",2020-09-24,"Hywel Dda University Health Board",0.00837988826815642
"1565",2020-09-24,"Abertawe Bro Morgannwg University Health Board",0.00935307872174591
"1566",2020-09-24,"Cardiff and Vale University Health Board",0.0389369592088999
"1567",2020-09-24,"Cwm Taf University Health Board",0.0791208791208791
"1568",2020-09-24,"Aneurin Bevan University Health Board",0.0391095066185319
"1569",2020-09-24,"Powys Teaching Health Board",0.0117647058823529
"1570",2020-09-24,"Velindre University NHS Trust",0
"1571",2020-09-24,"Wales",0.0385246798730437
"1572",2020-09-25,"Betsi Cadwaladr University Health Board",0.0496671786994368
"1573",2020-09-25,"Hywel Dda University Health Board",0.0149532710280374
"1574",2020-09-25,"Abertawe Bro Morgannwg University Health Board",0.00935307872174591
"1575",2020-09-25,"Cardiff and Vale University Health Board",0.0482076637824475
"1576",2020-09-25,"Cwm Taf University Health Board",0.0783308931185944
"1577",2020-09-25,"Aneurin Bevan University Health Board",0.0511432009626955
"1578",2020-09-25,"Powys Teaching Health Board",0.00588235294117647
"1579",2020-09-25,"Velindre University NHS Trust",0
"1580",2020-09-25,"Wales",0.0432692307692308
"1581",2020-09-26,"Betsi Cadwaladr University Health Board",0.0503080082135524
"1582",2020-09-26,"Hywel Dda University Health Board",0.0205607476635514
"1583",2020-09-26,"Abertawe Bro Morgannwg University Health Board",0.00934579439252336
"1584",2020-09-26,"Cardiff and Vale University Health Board",0.0506798516687268
"1585",2020-09-26,"Cwm Taf University Health Board",0.0766396462785556
"1586",2020-09-26,"Aneurin Bevan University Health Board",0.0505415162454874
"1587",2020-09-26,"Powys Teaching Health Board",0.00588235294117647
"1588",2020-09-26,"Velindre University NHS Trust",0
"1589",2020-09-26,"Wales",0.0440967283072546
"1590",2020-09-27,"Betsi Cadwaladr University Health Board",0.0349075975359343
"1591",2020-09-27,"Hywel Dda University Health Board",0.0121495327102804
"1592",2020-09-27,"Abertawe Bro Morgannwg University Health Board",0.00934579439252336
"1593",2020-09-27,"Cardiff and Vale University Health Board",0.0451174289245983
"1594",2020-09-27,"Cwm Taf University Health Board",0.104046242774566
"1595",2020-09-27,"Aneurin Bevan University Health Board",0.0860409145607702
"1596",2020-09-27,"Powys Teaching Health Board",0.0117647058823529
"1597",2020-09-27,"Velindre University NHS Trust",0
"1598",2020-09-27,"Wales",0.0496399738162775
"1599",2020-09-28,"Betsi Cadwaladr University Health Board",0.0297588506926629
"1600",2020-09-28,"Hywel Dda University Health Board",0.0205607476635514
"1601",2020-09-28,"Abertawe Bro Morgannwg University Health Board",0.0108949416342412
"1602",2020-09-28,"Cardiff and Vale University Health Board",0.0420271940667491
"1603",2020-09-28,"Cwm Taf University Health Board",0.1625
"1604",2020-09-28,"Aneurin Bevan University Health Board",0.0734055354993983
"1605",2020-09-28,"Powys Teaching Health Board",0.0176470588235294
"1606",2020-09-28,"Velindre University NHS Trust",0
"1607",2020-09-28,"Wales",0.0555555555555556
"1608",2020-09-29,"Betsi Cadwaladr University Health Board",0.030148185998978
"1609",2020-09-29,"Hywel Dda University Health Board",0.0196261682242991
"1610",2020-09-29,"Abertawe Bro Morgannwg University Health Board",0.0147859922178988
"1611",2020-09-29,"Cardiff and Vale University Health Board",0.0482076637824475
"1612",2020-09-29,"Cwm Taf University Health Board",0.1672753834916
"1613",2020-09-29,"Aneurin Bevan University Health Board",0.0848375451263538
"1614",2020-09-29,"Powys Teaching Health Board",0.0176470588235294
"1615",2020-09-29,"Velindre University NHS Trust",0
"1616",2020-09-29,"Wales",0.0600371138521995
"1617",2020-09-30,"Betsi Cadwaladr University Health Board",0.0316973415132924
"1618",2020-09-30,"Hywel Dda University Health Board",0.0168381665107577
"1619",2020-09-30,"Abertawe Bro Morgannwg University Health Board",0.0124513618677043
"1620",2020-09-30,"Cardiff and Vale University Health Board",0.0587144622991347
"1621",2020-09-30,"Cwm Taf University Health Board",0.12049062049062
"1622",2020-09-30,"Aneurin Bevan University Health Board",0.102888086642599
"1623",2020-09-30,"Powys Teaching Health Board",0.0176470588235294
"1624",2020-09-30,"Velindre University NHS Trust",0
"1625",2020-09-30,"Wales",0.0580279232111693
"1626",2020-10-01,"Betsi Cadwaladr University Health Board",0.0401647785787848
"1627",2020-10-01,"Hywel Dda University Health Board",0.0177736202057998
"1628",2020-10-01,"Abertawe Bro Morgannwg University Health Board",0.0140077821011673
"1629",2020-10-01,"Cardiff and Vale University Health Board",0.0636588380716935
"1630",2020-10-01,"Cwm Taf University Health Board",0.123769338959212
"1631",2020-10-01,"Aneurin Bevan University Health Board",0.0956678700361011
"1632",2020-10-01,"Powys Teaching Health Board",0.0176470588235294
"1633",2020-10-01,"Velindre University NHS Trust",0
"1634",2020-10-01,"Wales",0.0605005440696409
"1635",2020-10-02,"Betsi Cadwaladr University Health Board",0.0368066355624676
"1636",2020-10-02,"Hywel Dda University Health Board",0.0149672591206735
"1637",2020-10-02,"Abertawe Bro Morgannwg University Health Board",0.014797507788162
"1638",2020-10-02,"Cardiff and Vale University Health Board",0.0333745364647713
"1639",2020-10-02,"Cwm Taf University Health Board",0.128440366972477
"1640",2020-10-02,"Aneurin Bevan University Health Board",0.106842737094838
"1641",2020-10-02,"Powys Teaching Health Board",0.00588235294117647
"1642",2020-10-02,"Velindre University NHS Trust",0
"1643",2020-10-02,"Wales",0.0567847411444142
"1644",2020-10-03,"Betsi Cadwaladr University Health Board",0.0442017680707228
"1645",2020-10-03,"Hywel Dda University Health Board",0.0159027128157156
"1646",2020-10-03,"Abertawe Bro Morgannwg University Health Board",0.014832162373146
"1647",2020-10-03,"Cardiff and Vale University Health Board",0.0395550061804697
"1648",2020-10-03,"Cwm Taf University Health Board",0.1169757489301
"1649",2020-10-03,"Aneurin Bevan University Health Board",0.070828331332533
"1650",2020-10-03,"Powys Teaching Health Board",0.0236686390532544
"1651",2020-10-03,"Velindre University NHS Trust",0.0454545454545455
"1652",2020-10-03,"Wales",0.0515846994535519
"1653",2020-10-04,"Betsi Cadwaladr University Health Board",0.047371160853722
"1654",2020-10-04,"Hywel Dda University Health Board",0.0140318054256314
"1655",2020-10-04,"Abertawe Bro Morgannwg University Health Board",0.0124902419984387
"1656",2020-10-04,"Cardiff and Vale University Health Board",0.0352286773794808
"1657",2020-10-04,"Cwm Taf University Health Board",0.125534950071327
"1658",2020-10-04,"Aneurin Bevan University Health Board",0.109243697478992
"1659",2020-10-04,"Powys Teaching Health Board",0.0177514792899408
"1660",2020-10-04,"Velindre University NHS Trust",0
"1661",2020-10-04,"Wales",0.0590292960209882
"1662",2020-10-05,"Betsi Cadwaladr University Health Board",0.0381799163179916
"1663",2020-10-05,"Hywel Dda University Health Board",0.0149672591206735
"1664",2020-10-05,"Abertawe Bro Morgannwg University Health Board",0.0234192037470726
"1665",2020-10-05,"Cardiff and Vale University Health Board",0.0426452410383189
"1666",2020-10-05,"Cwm Taf University Health Board",0.129221732745962
"1667",2020-10-05,"Aneurin Bevan University Health Board",0.114645858343337
"1668",2020-10-05,"Powys Teaching Health Board",0.00591715976331361
"1669",2020-10-05,"Velindre University NHS Trust",0.0454545454545455
"1670",2020-10-05,"Wales",0.061215518188812
"1671",2020-10-06,"Betsi Cadwaladr University Health Board",0.0397727272727273
"1672",2020-10-06,"Hywel Dda University Health Board",0.0149532710280374
"1673",2020-10-06,"Abertawe Bro Morgannwg University Health Board",0.0264797507788162
"1674",2020-10-06,"Cardiff and Vale University Health Board",0.0432632880098888
"1675",2020-10-06,"Cwm Taf University Health Board",0.117691154422789
"1676",2020-10-06,"Aneurin Bevan University Health Board",0.0702280912364946
"1677",2020-10-06,"Powys Teaching Health Board",0.00591715976331361
"1678",2020-10-06,"Velindre University NHS Trust",0.0454545454545455
"1679",2020-10-06,"Wales",0.0519837344763161
"1680",2020-10-07,"Betsi Cadwaladr University Health Board",0.0436344969199179
"1681",2020-10-07,"Hywel Dda University Health Board",0.0149393090569561
"1682",2020-10-07,"Abertawe Bro Morgannwg University Health Board",0.028816199376947
"1683",2020-10-07,"Cardiff and Vale University Health Board",0.0543881334981459
"1684",2020-10-07,"Cwm Taf University Health Board",0.128912071535022
"1685",2020-10-07,"Aneurin Bevan University Health Board",0.0930372148859544
"1686",2020-10-07,"Powys Teaching Health Board",0.0178571428571429
"1687",2020-10-07,"Velindre University NHS Trust",0.0454545454545455
"1688",2020-10-07,"Wales",0.0611909200570238
"1689",2020-10-08,"Betsi Cadwaladr University Health Board",0.0416666666666667
